Date,FB,AAPL,AMZN,NFLX,GOOGL,TSLA,NVDA,BABA,BIDU,TWTR
2020-01-02,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2020-01-03,10.04689566045189,10.002143749366251,9.97773083757699,9.980596497647074,10.047501072173414,10.399644980778286,9.938673104579527,9.973033611583762,9.777350448934236,9.856430036908577
2020-01-06,10.093928200541786,9.9418000498527,9.985594761125649,10.141838769192999,10.172021140366265,10.452647094617296,9.841719011281453,9.818186353156683,9.79574359894164,9.756521020923538
2020-01-07,10.042978577244389,9.823840957200238,9.934476965416742,9.916552786848554,10.079319809447435,10.780083406111439,9.889194028916059,9.792082155949272,9.779627669539327,9.961843643326542
2020-01-08,10.013441903475972,9.852627716800546,9.729277396073172,10.039999118679226,10.019628137045391,11.164069424124985,9.779458691528879,9.681728993200196,9.732797867997025,9.986970751074615
2020-01-09,10.086788054765721,9.992603087703309,9.708637462505036,9.86504365706994,10.055077740672491,10.843867980019855,9.818765921654302,9.781764702472435,9.878250525492732,9.969200867644174
2020-01-10,10.07712828179667,10.016615095323452,9.618638105766705,9.672148061529349,10.121456463893264,10.773530555205985,9.872690658669113,9.873582220216335,10.135656246004965,9.83855431159415
2020-01-13,10.027176075396468,10.003285654063031,9.445561392173508,9.740903187109593,9.973221566045916,11.563208377245966,9.955969779063016,9.94101401074226,9.756134175863176,9.593525782297064
2020-01-14,9.961070361495269,9.930691087231859,9.395503101701655,9.795927451543438,9.970576485768731,11.925970326606707,9.832130786351204,9.830772119953481,9.664696468065113,9.69266181128254
2020-01-15,10.09624033381034,9.927596157013005,9.395559834492769,9.846057421254232,10.070616240324242,11.541296684813329,9.803107767643043,9.807689854159774,9.658922970314327,9.85291273617494
2020-01-16,10.06803300094273,9.995846942849512,9.4229987007375,9.778105097416006,10.090667959030853,11.365981175774213,9.881771410587046,9.704410983569451,9.611210756414629,10.080973972678052
2020-01-17,10.04347082819695,10.0650617223455,9.318290994885217,9.76819920579024,10.252742619854867,11.25345580132261,9.855081524868686,9.81522996232342,9.580027913207525,10.048439427204993
2020-01-21,9.978590848510505,9.963670200888025,9.423231482998373,9.691063073242368,10.237567113358644,12.022432288632686,9.769570473908605,9.560269296280405,9.376565464713893,9.977039757466494
2020-01-22,9.965674480534519,9.991707118634487,9.393541905333928,9.336925580865566,10.241039713064065,12.504278135812887,9.847654932373144,9.557799254725115,9.212322229282535,9.949056649373757
2020-01-23,9.837088605336755,9.980632842804328,9.323910573398877,9.953816319162314,10.186286339196604,12.488172771056345,9.89723314189484,9.363009163595738,9.117245413447192,9.852604830107017
2020-01-24,9.876346201387973,10.075023920493527,9.324394621369732,10.17960973183351,10.18370587236827,12.479653671388654,9.925402864966054,9.246154686730716,8.941201932180846,9.768506497280722
2020-01-27,9.979729913846395,10.022305769204056,9.385675820392434,10.129439604168972,10.192161324156901,12.636473096029352,9.755100264542094,9.109343897086287,8.901655233044579,9.88811507752893
2020-01-28,9.935145774150591,10.122232261184388,9.344066109466716,10.112633681671777,10.141827089901014,12.608861490541312,9.891250055469573,9.154332275750365,8.788075539070265,9.90157572279398
2020-01-29,10.112862641182865,10.262626097137344,9.303210414013288,9.888227958602892,10.114719171180605,12.83285581561732,9.72656584248493,9.168410550562001,8.695654186897041,9.894867322321726
2020-01-30,9.43979541799015,10.191158012654611,9.314969927792065,9.964861814251275,10.0419395263118,14.075983784113562,9.68348415801291,8.969840183975835,8.597714462147941,9.720252712749858
2020-01-31,9.182657084354501,9.831542652383877,10.097073696863532,9.982588605176122,9.987394578829532,14.42572598006066,9.402186254365438,8.968411071680357,8.528676266740941,9.593743809545039
2020-02-03,8.866519910637047,9.3612861601844,9.618899056271845,9.887853260813582,9.867448769182081,16.51377775137758,9.125201040234662,8.832788819208861,8.599815778798424,9.326409453291507
2020-02-04,8.75526629507564,9.292330444645689,9.452600613003645,9.793550707379962,9.243894797339642,18.046287983148815,9.016603635065799,8.877047652675781,8.319384018900285,9.203033852764735
2020-02-05,9.057043459891474,9.678088827226738,9.718691681633079,10.135710509663804,9.553999158248981,15.441265023340222,9.451782524925607,9.06133444593895,8.554105828837518,9.347978540293632
2020-02-06,8.88113399073915,9.567426911717538,9.544715456098876,9.831096760964847,9.528718722666534,15.38107001156691,9.36421785730253,8.881497661339425,8.5125915560014,10.507531071602779
2020-02-07,9.0112973097534,9.486436307099495,9.753365961015653,9.900794026917472,9.62140712679178,15.479299582050093,9.33652069772528,8.771819926879067,8.432220878028744,10.206838183739015
2020-02-10,8.932721658158888,9.416008409244695,9.888343908937797,9.89550550572553,9.694723220976686,15.766200928688379,9.640594491577192,8.635124696930053,8.33896395687314,9.79181322288764
2020-02-11,8.664241449163121,9.335091086606313,9.940938078804223,9.939704967530652,9.678724312250587,15.788795222503433,9.795666448510568,8.67036228395334,8.504079970824327,9.682396179853452
2020-02-12,8.68523509940609,9.41766263182919,9.838133803181663,9.96067283671546,9.591963639701543,15.416508802114656,9.820630494233907,8.823435131204803,8.599192939717401,9.846564621895276
